 1.90000000e+00  1.90000000e+00  1.90000000e+00 -9.31373439e-03  1.90000000e+00  1.00000000e+00 
 1.95000000e+00  1.95000000e+00  1.95000000e+00 -9.65531545e-03  1.95000000e+00  1.00000000e+00 
 2.00000000e+00  2.00000000e+00  2.00000000e+00 -9.98521831e-03  2.00000000e+00  1.00000000e+00 
 2.05000000e+00  2.05000000e+00  2.05000000e+00 -1.03045647e-02  2.05000000e+00  1.00000000e+00 
 2.10000000e+00  2.10000000e+00  2.10000000e+00 -1.06143074e-02  2.10000000e+00  1.00000000e+00 
 2.15000000e+00  2.15000000e+00  2.15000000e+00 -1.09152641e-02  2.15000000e+00  1.00000000e+00 
 2.20000000e+00  2.20000000e+00  2.20000000e+00 -1.12081425e-02  2.20000000e+00  1.00000000e+00 
 2.25000000e+00  2.25000000e+00  2.25000000e+00 -1.14935602e-02  2.25000000e+00  1.00000000e+00 
 2.30000000e+00  2.30000000e+00  2.30000000e+00 -1.17720599e-02  2.30000000e+00  1.00000000e+00 
 2.35000000e+00  2.35000000e+00  2.35000000e+00 -1.20441215e-02  2.35000000e+00  1.00000000e+00 
 2.40000000e+00  2.40000000e+00  2.40000000e+00 -1.23101718e-02  2.40000000e+00  1.00000000e+00 
 2.45000000e+00  2.45000000e+00  2.45000000e+00 -1.25705926e-02  2.45000000e+00  1.00000000e+00 
 2.50000000e+00  2.50000000e+00  2.50000000e+00 -1.28257268e-02  2.50000000e+00  1.00000000e+00 
 2.55000000e+00  2.55000000e+00  2.55000000e+00 -1.30758837e-02  2.55000000e+00  1.00000000e+00 
 2.60000000e+00  2.60000000e+00  2.60000000e+00 -1.33213439e-02  2.60000000e+00  1.00000000e+00 
 2.65000000e+00  2.65000000e+00  2.65000000e+00 -1.35623623e-02  2.65000000e+00  1.00000000e+00 
 2.70000000e+00  2.70000000e+00  2.70000000e+00 -1.37991717e-02  2.70000000e+00  1.00000000e+00 
 2.75000000e+00  2.75000000e+00  2.75000000e+00 -1.40319852e-02  2.75000000e+00  1.00000000e+00 
 2.80000000e+00  2.80000000e+00  2.80000000e+00 -1.42609984e-02  2.80000000e+00  1.00000000e+00 
 2.85000000e+00  2.85000000e+00  2.85000000e+00 -1.44863917e-02  2.85000000e+00  1.00000000e+00 
 2.90000000e+00  2.90000000e+00  2.90000000e+00 -1.47083314e-02  2.90000000e+00  1.00000000e+00 
 2.95000000e+00  2.95000000e+00  2.95000000e+00 -1.49269716e-02  2.95000000e+00  1.00000000e+00 
 3.00000000e+00  3.00000000e+00  3.00000000e+00 -1.51424552e-02  3.00000000e+00  1.00000000e+00 
 3.05000000e+00  3.05000000e+00  3.05000000e+00 -1.53549151e-02  3.05000000e+00  1.00000000e+00 
 3.10000000e+00  3.10000000e+00  3.10000000e+00 -1.55644751e-02  3.10000000e+00  1.00000000e+00 
 3.15000000e+00  3.15000000e+00  3.15000000e+00 -1.57712509e-02  3.15000000e+00  1.00000000e+00 
 3.20000000e+00  3.20000000e+00  3.20000000e+00 -1.59753505e-02  3.20000000e+00  1.00000000e+00 
 3.25000000e+00  3.25000000e+00  3.25000000e+00 -1.61768752e-02  3.25000000e+00  1.00000000e+00 
 3.30000000e+00  3.30000000e+00  3.30000000e+00 -1.63759201e-02  3.30000000e+00  1.00000000e+00 
 3.35000000e+00  3.35000000e+00  3.35000000e+00 -1.65725745e-02  3.35000000e+00  1.00000000e+00 
 3.40000000e+00  3.40000000e+00  3.40000000e+00 -1.67669226e-02  3.40000000e+00  1.00000000e+00 
 3.45000000e+00  3.45000000e+00  3.45000000e+00 -1.69590437e-02  3.45000000e+00  1.00000000e+00 
 3.50000000e+00  3.50000000e+00  3.50000000e+00 -1.71490126e-02  3.50000000e+00  1.00000000e+00 
 3.55000000e+00  3.55000000e+00  3.55000000e+00 -1.73368999e-02  3.55000000e+00  1.00000000e+00 
 3.60000000e+00  3.60000000e+00  3.60000000e+00 -1.75227728e-02  3.60000000e+00  1.00000000e+00 
 3.65000000e+00  3.65000000e+00  3.65000000e+00 -1.77066947e-02  3.65000000e+00  1.00000000e+00 
 3.70000000e+00  3.70000000e+00  3.70000000e+00 -1.78887256e-02  3.70000000e+00  1.00000000e+00 
 3.75000000e+00  3.75000000e+00  3.75000000e+00 -1.80689228e-02  3.75000000e+00  1.00000000e+00 
 3.80000000e+00  3.80000000e+00  3.80000000e+00 -1.82473407e-02  3.80000000e+00  1.00000000e+00 
 3.85000000e+00  3.85000000e+00  3.85000000e+00 -1.84240308e-02  3.85000000e+00  1.00000000e+00 
 3.90000000e+00  3.90000000e+00  3.90000000e+00 -1.85990424e-02  3.90000000e+00  1.00000000e+00 
 3.95000000e+00  3.95000000e+00  3.95000000e+00 -1.87724225e-02  3.95000000e+00  1.00000000e+00 
 4.00000000e+00  4.00000000e+00  4.00000000e+00 -1.89442158e-02  4.00000000e+00  1.00000000e+00 
 0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.00000000e+00 
 5.00000000e-02  5.00000000e-02  5.00000000e-02 -3.75926857e-04  5.00000000e-02  2.00000000e+00 
 1.00000000e-01  1.00000000e-01  1.00000000e-01 -7.43802899e-04  1.00000000e-01  2.00000000e+00 
